restaurantId,name,status,itemCount,menuVerdict,allergenSourceVerdict,extractionVerdict,criticalFindings,highFindings,repairStatus,updatedAt
frankly-pizza-kensington-md-dc-metro,Frankly...Pizza!,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
fresh-baguette-dc,Fresh Baguette,pending,144,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-front-porch-514348150,Front Porch,pending,8,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-full-key-wheaton-md,Full Key,pending,149,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-gadsby-s-tavern-205317817,Gadsby's Tavern,pending,31,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-gaia-washington-dc,GAIA,pending,38,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-galae-thai-2245510910,Galae Thai,pending,45,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
galaxy-hut-arlington-va,Galaxy Hut,pending,141,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-gatsby-washington-dc,GATSBY,pending,90,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gcdc-grilled-cheese-dc,GCDC Grilled Cheese Bar,pending,60,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gemini-dc,Gemini,pending,97,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
genki-izakaya-fairfax-va-dc-metro,Genki Izakaya 元気,pending,165,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-genova-pizza-12207810924,Genova Pizza,pending,92,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
georges-falafel-georgetown-dc,George's King of Falafel & Cheesesteak Georgetown,pending,26,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
georges-steak-n-things-fairfax-station-va,George's Steak N' Things,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
georgetown-bagelry-bethesda-dc-metro,Georgetown Bagelry Bethesda,pending,77,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
georgetown-cupcake-dc,Georgetown Cupcake,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
georgetown-seafood-washington-dc-dc-metro,Georgetown Seafood,pending,47,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-gerrard-street-kitchen-washington-dc,Gerrard Street Kitchen,pending,19,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ghostburger-dc,Ghostburger,pending,77,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-giardino-italian-restaurant-springfield-va,Giardino Italian Restaurant,pending,87,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-gigi-s-pasta-washington-dc,Gigi's Pasta,pending,13,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-gin-ramen-12207962682,Gin Ramen,pending,57,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-giuseppi-s-pizza-3527237201,Giuseppi's Pizza,pending,77,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-glenwood-s-stanford-grill-columbia-columbia-md,Glenwood's (Stanford Grill - Columbia),pending,57,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
glory-days-grill-lorton-va-dc-metro,Glory Days Grill,pending,246,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-glory-days-grille-237472337,Glory Days Grille,pending,235,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-godfrey-s-falls-church-va,Godfrey's,pending,100,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-gogi-92-korean-bbq-3388354065,GoGi 92 Korean BBQ,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-gogiville-va-centreville-va,GOGIVILLE - VA,pending,57,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gong-cha,Gong cha,pending,205,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
good-company-doughnuts-ballston-va,Good Company Doughnuts & Cafe Ballston,pending,128,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
good-stuff-eatery-georgetown-dc,Good Stuff Eatery Georgetown,pending,31,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hells-kitchen-dc,Gordon Ramsay Hell's Kitchen DC,pending,48,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
grace-street-georgetown-dc,Grace Street Georgetown,pending,17,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
grace-s-mandarin-washington-dc-dc-metro,Grace's Mandarin,pending,156,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-grand-fusion-cuisine-13252840927,Grand Fusion Cuisine,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
grande-buffet-and-grill-laurel-md-dc-metro,GrandE Buffet & Grill,pending,1,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-granville-moore-s-washington-dc,Granville Moore's,pending,43,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gravitas-dc,Gravitas,pending,0,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
grazie-grazie-dc,Grazie Grazie,pending,39,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
grazie-nonna-dc,Grazie Nonna,pending,61,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
greek-deli-dc,Greek Deli & Catering,pending,39,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-greek-unique-12234989460,Greek Unique,pending,64,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
green-almond-pantry-dc,Green Almond Pantry,pending,0,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-green-olive-buffet-7765743294,Green Olive Buffet,pending,72,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
green-pig-bistro-arlington-va-dc-metro,Green Pig Bistro,pending,92,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-greenfare-12246325393,GreenFare,pending,7,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
greenhouse-kitchen-bar-vienna-va-dc-metro,Greenhouse Kitchen + Bar,pending,91,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gregorio-s-trattoria-potomac-md-dc-metro,Gregorio's Trattoria,pending,102,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gregorys-coffee-dc,Gregorys Coffee,pending,20,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-kabob,Grill Kabob,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-grillmarx-columbia-steakhouse-and-raw-bar-columbia-md,GrillMarx Columbia Steakhouse & Raw Bar,pending,140,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gringos-and-mariachis-bethesda-dc-metro,Gringos & Mariachis Bethesda,pending,97,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
guacado-laurel-dc-metro,Guacado Laurel,pending,24,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-guajillo-2563891113,Guajillo,pending,46,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-guapo-s,Guapo's,pending,154,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
guapo-s-cocina-and-bar-gaithersburg-md-dc-metro,Guapo's Cocina & Bar,pending,150,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-guardado-s-restaurant-bethesda-md,Guardado's Restaurant,pending,69,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
guerra-steakhouse-arlington-va,Guerra Steakhouse,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gypsy-kitchen-dc,Gypsy Kitchen DC,pending,30,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-gyu-san-japanese-bbq-12207975098,Gyu San Japanese BBQ,pending,86,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
gyuzo-japanese-bbq-wagyu-sushi-ramen-all-you-can-eat-rockville-md-dc-metro,Gyuzo Japanese BBQ - Wagyu / Sushi / Ramen - All You Can Eat,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
habit-burger-grill,Habit Burger & Grill,pending,115,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-haifa-13079176476,Haifa Grill,pending,81,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
haikan-dc,Haikan,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-halal-munchies-ashburn-ashburn-va,Halal Munchies - Ashburn,pending,8,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hama-sushi-5166509330,Hama Sushi,pending,95,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hamrock-s-resturaunt-379238772,Hamrock's Resturaunt,pending,68,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-han-gang-restaurant-annandale-va,Han Gang Restaurant,pending,80,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-han-palace-tysons-13514652168,Han Palace Tysons,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-han-palace-woodley-park-washington-dc,Han Palace-Woodley Park,pending,140,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-hangry-burger-springfield-va,Hangry Burger,pending,94,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-hangry-joe-s-hot-chicken,Hangry Joe's Hot Chicken,pending,14,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hanks-oyster-bar-wharf-dc,Hank's Oyster Bar The Wharf,pending,143,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hank-s-pasta-13096994691,Hank's Pasta Bar,pending,52,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-harrar-coffee-and-roastery-washington-dc,Harrar Coffee & Roastery,pending,14,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
harrimans-middleburg-va,Harrimans,pending,45,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
harth-tysons-va,Härth,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-harvey-s-2193573798,Harvey's,pending,156,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hawk-and-griffin-vienna-va,Hawk and Griffin,pending,76,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hawk-n-dove-capitol-hill-dc-washington-dc-dc-metro,Hawk N Dove Capitol Hill DC,pending,42,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hawkers-9960460114,Hawkers,pending,64,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hawkers-asian-street-food-bethesda-md-dc-metro,Hawkers Asian Street Food,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
heidelberg-pastry-shoppe-arlington-va,Heidelberg Pastry Shoppe,pending,138,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
heirloom-reston-va,Heirloom Reston,pending,27,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hello-betty-north-bethesda-md,Hello Betty Bethesda,pending,112,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hershey-s-166986918,Hershey's Restaurant,pending,71,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hi-fi-tex-mex-bbq-12965590481,Hi/Fi Tex-Mex BBQ,pending,30,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
highlands-dc,Highlands,pending,111,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-himalayan-wild-yak-ashburn-va,Himalayan wild yak,pending,138,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hinata-sushi-carryout-bethesda-md,Hinata Sushi Carry Out,pending,86,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hinzi-s-13796406656,Hinzi's Kitchen,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hiraya-kayu-dc,Hiraya / Kayu,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-his-and-hers-washington-dc,His & Hers,pending,150,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hitching-post-dc,Hitching Post,pending,76,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hokkaido-ramen-santouka-7273274240,Hokkaido Ramen Santouka,pending,35,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-homegrown-13134638759,HomeGrown,pending,33,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-honest-grill-centreville-va,Honest Grill,pending,92,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
honey-pig-bbq-annandale-va-dc-metro,Honey Pig BBQ,pending,48,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
honeygrow,honeygrow,pending,131,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
honeymoon-chicken-dc,Honeymoon Chicken,pending,85,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hong-kong-palace-falls-church-va,Hong Kong Palace,pending,150,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-honor-brewing-kitchen-fairfax-fairfax-va,Honor Brewing Kitchen - Fairfax,pending,66,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hook-and-reel-cajun-seafood-and-bar-gaithersburg-md-dc-metro,Hook & Reel Cajun Seafood & Bar,pending,14,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hops-n-shine-9386899030,Hops N Shine,pending,81,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hot-n-juicy-crawfish-washington-dc-dc-metro,Hot N Juicy Crawfish,pending,70,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-hot-peppercorn-springfield-va,Hot Peppercorn,pending,241,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hot-peppercorn-asian-cuisin-3381531103,Hot Peppercorn Asian Cuisin & Bar,pending,22,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-houlihan-s-612753033,Houlihan's,pending,50,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
hu-tieu-mi-lacay-cho-lon-falls-church-va,Hu Tieu Mi Lacay Cho Lon,pending,43,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hula-inn-12234956692,Hula Inn,pending,184,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hummingbird-11090437433,Hummingbird Bar & Kitchen,pending,62,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-huncho-house-hyattsville-md,Huncho House,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-hunter-s-3880545349,Hunter's Bar and Grill,pending,116,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-ichiban-izakaya-12207907591,Ichiban Izakaya,pending,118,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-ichiban-sushi-ramen-957578702,Ichiban Sushi & Ramen,pending,153,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
idylwood-grill-falls-church-va,Idylwood Grill & Wine Bar,pending,20,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ihop,IHOP,pending,184,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ikea-restaurant-college-park-md-dc-metro,IKEA Restaurant,pending,44,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
il-canale-dc,Il Canale,pending,154,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-il-pizzico-6595475668,Il Pizzico,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-il-porto-gaithersburg-md,Il Porto,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
il-porto-italian-ristorante-alexandria-va-dc-metro,IL Porto Italian Ristorante,pending,12,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-il-porto-ristorante-160692021,Il Porto Ristorante,pending,14,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ilili-dc,ilili DC,pending,232,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-immigrant-food-at-planet-word-washington-dc,Immigrant Food at Planet Word,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
imperfecto-dc,Imperfecto,pending,39,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
inca-social-vienna-va-dc-metro,Inca Social,pending,68,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-inchin-s-bamboo-garden-5726287716,Inchin's Bamboo Garden,pending,200,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-indaroma-11473331569,IndAroma,pending,62,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
indigo-dc,Indigo,pending,66,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-indo-chen-11762375797,Indo Chen,pending,96,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
insomnia-cookies-dc,Insomnia Cookies,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
intercontinental-washington-d-c-the-wharf-by-ihg-washington-dc-dc-metro,InterContinental Washington D.C. - the Wharf by IHG,pending,13,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ireland-s-four-provinces-falls-church-va-dc-metro,Ireland's Four Provinces,pending,105,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
iron-age-centreville-va-dc-metro,Iron Age,pending,17,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
iron-gate-restaurant-washington-dc-dc-metro,Iron Gate Restaurant,pending,21,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
iron-rooster-college-park-dc-metro,Iron Rooster College Park,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-isaac-s-poultry-market-170085572,ISAAC's Poultry Market,pending,68,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-isla-restaurant-washington-dc,ISLA Restaurant,pending,43,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-istanbul-kitchen-mclean-va,Istanbul Kitchen,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ivy-by-the-lake-sterling-va-dc-metro,Ivy By The Lake,pending,45,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ivy-city-smokehouse-washington-dc-dc-metro,Ivy City Smokehouse,pending,25,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
izumi-adams-morgan-dc,Izumi,pending,170,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
j-gilbert-s-wood-fired-steaks-and-seafood-mclean-va-dc-metro,J. Gilbert's Wood-Fired Steaks & Seafood,pending,75,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
